,0,1,2
0,22.269656794143522,-12.710272738013838,1
1,-48.156830057778215,11.142742983833243,2
2,-48.242451624978344,10.945340629522393,2
3,9.64182370595802,2.0531923212822787,2
4,-31.712739731411094,6.9972342494879065,1
5,-4.315310549833834,-34.61341373725477,1
6,3.8390192347819228,19.6202868961867,3
7,4.2553070341153685,-30.224249669695762,0
8,11.820278404105895,4.066588223317315,0
9,-7.064793306056477,47.05239109517755,0
10,32.76907822810153,-35.31149181286304,3
11,-23.108866028008972,16.244147697907138,3
12,15.885587797976644,0.26098304979182124,1
13,5.462484816378864,-2.182270361215578,2
14,6.953822831219195,15.049473907598205,0
15,28.717958688446913,18.781485803168813,0
16,0.4817803122822102,17.914995931905622,3
17,-46.21179108626815,-5.964242504183162,3
18,8.290613851426558,-20.08935123000411,1
19,42.374431386113535,1.0540101325571327,1
20,-8.514398903722507,-29.445133356568,3
21,9.815583287218972,2.4108698592728186,3
22,14.376126382641981,-39.66452244561605,1
23,-9.462841609214637,42.570135666684614,0
24,5.282879122134271,44.944127357886465,1
25,-27.45494958264397,28.733714275906333,2
26,-6.682396526542955,-2.236019051765894,3
27,-31.469296169151548,-5.470068613699691,3
28,-8.303635075132886,26.51992036287857,2
29,14.313857536928603,-6.031185007496376,0
30,24.202781550013704,-25.75288178750058,3
31,21.684100076900975,15.060036900679771,0
32,-17.607491853552627,13.701374496073123,1
33,-47.0972907512506,14.03165379193286,3
34,9.400832519249873,3.958843285623096,0
35,-8.485055512401342,-35.64504548948724,1
36,2.699802624067305,-10.50281390568572,1
37,-42.18182105690869,9.996304682088587,3
38,1.5668754525360933,31.926667062716902,2
39,-8.904861450617702,-28.685845720828652,2
40,16.94093497219123,-7.141123843487932,2
41,-34.52814038282003,5.669472745395682,3
42,-43.552660049778034,9.422716897778738,1
43,-34.84587071363704,-4.252326080683427,1
44,-30.586186574717562,5.4652549530528365,0
45,36.23893422262965,5.0533385318268556,1
46,10.907315908757655,-11.884687831944694,3
47,-5.569583199136787,-1.4579157652406327,1
48,-6.235596121130236,-3.57221587448793,0
49,23.892372801478448,-40.24287564121984,3
50,-9.888923656364993,-6.572433373122274,2
51,21.809944768298386,-31.055799768078383,2
52,-45.503456248255006,14.085883635489603,3
53,4.590831493857248,27.89939482142958,1
54,37.15010561270127,-21.19927321183706,2
55,5.997230184430029,46.50373710800345,2
56,0.9411864850643796,-20.02894120960873,0
57,6.929146996651149,31.17695245326436,3
58,26.464854380348484,-5.478355167805607,1
59,-13.541611869739675,28.511857685441857,2
60,25.075685770956955,7.634304143673073,1
61,-20.12705819444391,9.76517264419635,0
62,-47.23157487000188,12.770929329402096,0
63,-4.849068220856894,17.056043019932147,2
64,6.995960267425273,43.48333429679762,2
65,-47.6001206300252,-4.152086115522573,3
66,-32.24414267479635,7.214357367009229,3
67,26.956809834457413,-3.694634425586346,3
68,3.82822965291461,-38.88335573156966,0
69,-48.25962655436915,-5.280229336311419,3
70,-26.328622385188844,28.867148101445846,3
71,-12.697729666133196,-0.6447111997765125,2
72,-30.311575639531895,-17.771871253034085,0
73,30.222897325986494,15.150519055105436,3
74,35.0051433785279,-25.290891901123732,0
75,9.271485822725309,33.31652395888654,1
76,-38.08390185948524,-3.803092391002427,0
77,26.28280240197111,-23.69522171250813,0
78,-4.101614590232088,-2.6922762077245883,3
79,14.241566058000494,-28.888517287714592,1
80,-26.86648533000753,28.758289368165784,3
81,-43.31537733644961,-8.495362395296034,2
82,18.050252112007612,-23.712443115792926,3
83,19.962351085560233,-1.0707177066769018,1
84,-23.82667992006314,25.683967802898767,1
85,29.917453238962953,-17.748740541866805,1
86,20.644717375081328,-22.218900881626585,0
87,-12.338861580624947,44.937079728853604,3
88,1.5660601210685547,-28.443811449616778,2
89,3.2368500964695635,-37.76030306890654,2
90,-43.91843821790968,-3.057732179347939,3
91,-42.827128572594674,11.947742927178197,2
92,-12.07280590110307,30.855301965090984,0
93,-15.562545165847986,5.647418933815372,0
94,23.35921234438603,-33.63543665779222,1
95,20.214103657466044,15.120099039898616,3
96,-35.02298496937746,-1.7367808879858333,0
97,-17.248738589442056,-6.230259497495966,2
98,35.85017623662956,-1.1389616519490962,0
99,20.75776340879664,-1.0985944944052504,1
100,-17.95227149476931,-7.089455015714102,3
101,-13.56027815716487,1.0944924886737453,1
102,17.949816242303648,-0.1661479672036378,1
103,-43.50098423903553,11.19218691012178,0
104,-11.823870977201155,30.34591043744091,0
105,5.7345655191453035,32.73941752717277,1
106,14.776119230121276,-28.477543659558982,3
107,8.076463103393682,6.210689240206166,3
108,-0.5377179336051171,-18.461555042394966,3
109,21.662420330946894,20.6020853972212,3
110,-45.68388049440325,-2.7793560400736013,1
111,33.78992775391514,-12.659354455639969,1
112,-44.99224549526989,-7.598258464371519,0
113,10.077084451720177,-20.39232262363136,2
114,3.3687590842793096,19.490692536951602,3
115,-23.347632234112073,12.98830149648671,3
116,8.297952965220999,2.9182567576074607,2
117,-31.263027342215576,10.389005174358354,1
118,20.97290655467851,-35.189411375657514,0
119,21.674888900596947,1.7787716677275018,1
120,38.876775428923445,-24.199774212525355,2
121,-42.85276283569649,15.893296333326525,3
122,34.81061229513215,-22.693630143733927,3
123,-8.50067668742538,18.51985290227507,3
124,-26.923033766291713,-19.536283727243948,2
125,26.255306411333137,-9.332356019888207,3
126,-7.332017295728736,-4.575506701135664,2
127,-8.716742619208217,13.813294580677455,1
128,4.878980236322491,-35.909769873103976,3
129,-35.074321360475004,-4.576019816502871,0
130,0.2626954347206874,-37.55785333850231,3
131,3.097313900035835,-23.76418158219585,1
132,31.768257630033773,13.419266086812296,2
133,-0.06688316542898695,-26.801396129944123,1
134,30.249910652843987,-31.044124907003894,2
135,27.86536514260191,-16.80757899880034,2
136,9.025598679436133,-11.491086615432796,1
137,-14.224420204024847,30.319233673668684,3
138,-48.31866232299541,-8.979700514914247,0
139,18.14001417999493,-33.76033177499363,0
140,4.091797164192128,26.250575837361907,2
141,9.463047124640086,46.15824103795577,0
142,-25.71809982473402,15.57404385686059,3
143,1.4947285333005704,-37.72403216623531,2
144,-36.64190273529463,-4.14765975491345,0
145,6.928614972492972,47.88255558816221,3
146,36.69020045379161,5.541487273819744,1
147,9.531327815308407,41.08922479602292,3
148,35.460735420493776,2.8436798101905882,2
149,-24.141470303786534,-20.071316342269228,2
150,-18.833238061499234,14.731130940287413,1
151,12.820408594770097,-30.182336884855104,3
152,-18.20956400901267,-10.275927196681959,1
153,-33.63372012665927,-4.954758212236447,2
154,16.36008703298266,-29.60696109021357,0
155,-46.26692040760943,-2.369586369134163,1
156,4.011393667975276,14.066509667348699,0
157,-10.459004022752044,13.147504765039896,0
158,28.835023101028817,-6.78164902062979,3
159,21.527423526806206,-38.47299140187179,1
160,-24.478817479831445,24.50906923874748,2
161,2.229343934952658,-18.848558474436164,2
162,-10.47555478627263,30.194271610734912,0
163,15.792976583297651,-5.747129299411636,0
164,2.1338263611874515,30.36049341641787,2
165,7.500277136919013,29.318264780313353,3
166,-16.452089461332392,-11.959569187838621,1
167,-22.58473708515477,11.931530587774589,2
168,-28.844372868701253,-15.339427536517466,3
169,-8.990683805956449,-36.79983446051393,1
170,-46.431162742650535,15.098154686973976,3
171,-36.36600002694644,-3.239084170523435,1
172,-25.67227791874599,23.83104771329231,2
173,4.593670205274201,40.73773144120845,2
174,4.974080460195935,41.965816470287194,3
175,-11.419077564398057,27.0608690747209,2
176,23.79566585831486,-8.348582638634017,0
177,-5.5886245339977405,-36.74747560382084,3
178,11.000775872938812,44.377531549896766,2
179,25.4607964882998,-22.30446135993086,1
180,-21.703436706720932,-11.947451793171156,0
181,8.04910384989403,5.209579946643405,0
182,37.4113140516796,6.925448231399581,2
183,10.092442932703088,-11.082451062206335,3
184,16.733573796180476,11.13640817787629,3
185,-42.52077773747482,13.764639768461995,0
186,-28.80897510862265,-17.214854568946414,2
187,-29.24141384481562,22.94104391982434,3
188,-34.01396461056782,10.260289300378016,1
189,4.346733780831107,-29.33641265791475,3
190,23.589934010503622,7.437935074023158,1
191,-4.0673965123786875,44.83378071828866,2
192,-27.114978895523198,29.300315258692027,3
193,-25.708339442866695,15.561680254618137,3
194,23.4252979108171,6.395203473109676,2
195,-33.48657825166066,-0.8670486797671862,2
196,-10.985899515372651,25.111471007615275,2
197,2.43328109426541,13.672915210520157,3
198,29.09540252417844,17.068061164556674,1
199,5.562697289838527,46.380232502745585,1
200,-15.896039479265553,-2.3798396698628923,0
201,-25.83862438221338,22.134673622230718,1
202,3.805794773653962,16.619918051256846,0
203,-8.427532069330052,-35.893981634004874,2
204,7.536352753340702,5.028724927759941,2
205,4.906482475931401,31.224844896522228,2
206,1.59254312359486,29.91595188056562,2
207,21.55227753677527,-9.462912173269075,1
208,-27.804141024452495,29.18752625126291,3
209,-44.07610857721842,13.75889445274275,3
210,2.4501717485220973,-40.187965022728704,2
211,4.934100045876297,0.6956659731128505,2
212,34.79530637252664,-11.81632262900186,0
213,-33.01369118797271,-2.4359445956975376,2
214,-45.48603728103933,-3.599634746294187,0
215,-17.204724043756617,12.850292418538224,3
216,4.982808228578644,31.709118791996804,0
217,-10.646307827915727,16.50549845401117,1
218,1.528247398577693,16.538985527716854,1
219,32.39046224809848,0.3161049662130225,3
220,-5.2363284193685375,-2.0149887273176046,0
221,-8.93817044702621,16.203395053940934,0
222,32.77143726769844,-31.844379265009053,3
223,-8.755396190979758,44.97433328880929,2
224,32.37184225372357,-33.861025711826485,3
225,-20.704849243804553,15.724829146535509,3
226,-27.617302569504872,21.763523325444577,3
227,38.91556984763149,-22.785924614973556,2
228,3.685287412122156,29.17910714427249,2
229,35.11420245689039,7.025972777094535,3
230,28.389827052779786,-5.788788212264791,3
231,17.79790112468166,-22.633373324486804,3
232,4.363531863075997,44.02049677322219,0
233,-8.81741418909851,-26.895004149364148,1
234,-36.78569161622757,-0.3860367365518055,2
235,-33.78507263226527,9.03338669712708,0
236,14.501145520331978,-6.634906041668767,1
237,-25.296016913377322,21.724854422426247,3
238,13.889591595362276,-5.3337389752672335,1
239,18.646382601335272,19.305841954000186,0
240,-21.255769270086954,10.92980966204346,2
241,-4.628108765770757,-39.262113000525574,2
242,-20.137676162318737,-7.402939952174105,3
243,27.365507373342506,13.441058248660157,2
244,-30.08472179713508,-15.527236802088082,3
245,9.168301648818565,-13.315932485905664,3
246,25.885760370075136,-26.546184685326796,0
247,-33.633642227808814,-3.4739302346030976,1
248,5.325781650303319,-1.4808911983347792,1
249,-8.013306370467262,43.67981115229713,0
250,16.2845001525404,-29.753692814274036,2
251,30.138758774203556,-6.353529536512019,2
252,-29.907696567127967,29.150855833728937,1
253,2.5435847065759956,-27.555785779620702,0
254,31.640628500997085,-30.293920745181474,0
255,-20.33507443860867,-7.354497635911411,2
256,-21.8339361741943,13.586207720277129,0
257,2.6868297054555903,-17.81307417786771,1
258,-45.0637648233695,-3.2067331905619287,0
259,-24.646661924934453,22.220975490660834,3
260,7.980822831658687,40.36097430556544,1
261,2.1291665142284186,-27.40933051635901,1
262,-23.233016631243235,-7.316775933432145,0
263,35.657706906736905,-1.7559682253511502,0
264,17.086998448491794,-7.177107637983897,3
265,-17.244933159249985,16.468867064911386,1
266,-32.24134119582073,-2.918154378167642,3
267,-13.029039718903665,26.14083156015914,1
268,8.06106598525479,-18.304950581358664,2
269,35.148414020012396,-25.528747695273385,1
270,-30.17845365793578,-1.8007938765478362,0
271,-12.270858482185908,31.50037099971598,0
272,-29.610748505287223,24.377841582165292,3
273,-1.1516064424816286,-11.680750900603414,1
274,-13.957471028462173,24.987882446090275,2
275,30.286744644351877,11.489827979070256,2
276,-7.045203512629755,17.741327930222635,3
277,-42.022061560386604,9.794789243283331,1
278,4.203181676879233,20.931242326243634,0
279,29.191237057063184,-15.942633722271196,0
280,-18.16510485689786,-14.225446603594213,3
281,6.872214650553092,31.096916490836197,3
282,-12.802147468451494,3.459846303836061,1
283,4.970913756704227,14.806912723059495,1
284,9.26091504239029,-13.298855191931388,2
285,-25.67123676443377,-20.380596374634656,1
286,34.11255574256674,-32.548075629792706,3
287,-34.30037941287785,-0.5302055349379107,3
288,6.078770290224774,25.442955900202982,1
289,25.485934825383406,-22.794098880581846,1
290,19.466236849888194,-24.110429613964037,3
291,12.59415080260345,-35.433896734596885,3
292,21.684094721475155,17.798323235383602,2
293,-6.541107181375883,17.089863564883064,3
294,-45.16085464969181,-4.259069757742838,0
295,-23.911980349031776,-22.945302015107497,1
296,39.39352674657369,-8.60951322505824,3
297,6.062464566350681,-2.814338967051291,1
298,40.15948992214344,-21.838260034557354,0
299,-1.9275791675590976,-4.5753647671814175,1
300,17.555063119589683,7.407348420648733,3
301,20.871959269759518,-22.098970367947853,0
302,-17.744997632417956,0.9984839482114877,0
303,16.864818107169796,-22.788622448837554,3
304,-26.571347933518176,-18.532963844367416,0
305,27.844819894577697,18.51421041140118,1
306,-36.39176599370171,-3.62422330260881,1
307,11.693318138593655,-35.57978697788026,2
308,21.39684053778022,-10.818913292177282,0
309,9.483445068736811,-9.154434947528795,2
310,37.110440743195824,-24.35257228551683,3
311,28.223688442073925,-5.361161389463315,2
312,8.68006509946862,31.896538224182276,3
313,-30.85381835130782,-6.661279687621186,0
314,14.028273794515592,-40.232123180750506,2
315,19.341878313103386,-0.8261973973541192,3
316,-36.07371666800103,-6.995058932748372,1
317,-15.833504738017153,0.8778078974114365,0
318,-24.165713432447856,-18.0882906241666,0
319,1.8533257526152624,-36.113487267456875,1
320,-50.16629872101065,-3.0492286234901003,0
321,5.699831316311135,48.46578305319494,3
322,21.260423706763085,-34.48498313629096,3
323,-44.945963559972064,6.321655364978079,0
324,3.923031186676252,19.862362220303204,0
325,14.260155466788675,-30.733591815938478,0
326,31.465258340216305,-33.781037072675666,2
327,43.49801801282899,2.102413655181227,1
328,13.99850409249342,-27.887258965474526,2
329,38.327564001587284,-24.83535410726841,1
330,38.723434746574355,5.435979822050816,1
331,0.4936494651174374,19.44688417941092,1
332,-45.10116135197136,-5.87576936566177,1
333,-18.862881010461596,16.379496215038763,1
334,26.822394645343188,-24.27933574426385,2
335,24.933479170579908,-35.16747481419258,2
336,8.355952816294769,-17.498094554656078,3
337,-35.709712763916606,-1.8761591482335405,0
338,-35.80273991564331,-7.956464472121953,2
339,-5.689986881625334,11.371545900283369,2
340,-7.370259498211115,-37.069366095515356,2
341,-4.732974823736953,-3.110250917978992,1
342,11.82995501124209,-19.788729726630326,2
343,19.033456188645495,-25.18169123427925,3
344,25.278150722935397,-8.867597362403435,0
345,-17.78616115193874,-10.75047210060056,1
346,-22.785890031441035,11.638298521271928,2
347,-18.094835536329555,-1.7810156945773472,2
348,-19.83806686464188,-10.275570175504297,2
349,25.571296628708605,-22.927166634504328,2
350,-16.37056356387369,5.302765969161643,1
351,12.229617478756868,-37.272315076928685,3
352,44.15401867768706,-0.014955182890326029,0
353,-30.51843085741765,-21.43366683835482,2
354,-6.348625794236627,48.375146830336014,2
355,-30.28076385919317,5.843549172000409,1
356,30.780495694049282,-32.914503353208914,2
357,5.981977930368091,29.53704615181661,0
358,-45.899331042252,8.733142205303004,0
359,-5.92035712636799,42.91641581315011,3
360,29.54219631586806,-8.585328224923144,1
361,-48.125923868104344,-2.1676345336248195,0
362,18.084798289569857,-23.81736959607627,3
363,7.60978467605866,29.37532109407999,2
364,41.03058976861254,-7.957352093166588,0
365,-48.240142453910025,-8.69496313839246,0
366,2.7399019548463923,-28.942208229072516,2
